,title,n_enrolled,level,language,rating,price,sales
3121,JavaScript - Become Higly Paid Front End Developer,710,Beginner,English,1,105,74550
3122,Object Oriented Programming (OOP) in PHP - Build An OOP Site,6588,All,English,4,20,131760
3123,Beginners Introduction to Web Development,7331,Beginner,English,4,200,1466200
3124,Django + AngularJS for a Powerful Web Application,4463,Intermediate,English,3,95,423985
3125,WordPress Academy: Learn WordPress step by step,1873,Beginner,English,1,150,280950
3126,Web Development Essential Skills - Complete HTML and CSS,1388,All,English,1,95,131860
3127,Byte-Sized-Chunks: Closures in Javascript,1292,All,English,1,20,25840
3128,Laravel Account Activation Project,1147,All,English,1,50,57350
3129,WordPress: Create an Amazing Website With Ease,1109,All,English,1,200,221800
3130,Mastering the Google Chrome Developer Tools,2002,All,English,2,20,40040
3131,Kali Linux Web App Testing,876,All,Estonian,1,75,65700
3132,Learn Ruby Programming The Easy Way - Lite,1186,All,English,1,20,23720
3133,"Web Scraping with Python, Ruby & import. io",973,All,English,1,75,72975
3134,Sending email with PHP: from Basic to Advanced,379,All,English,1,40,15160
3135,WordPress 2016 for Beginners : Build awesome websites!,2177,All,English,2,20,43540
3136,Learn to make websites with Google's Material Design Lite,1063,All,English,1,20,21260
3137,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,1309,All,English,1,35,45815
3138,Complete Python Web Course: Build 8 Python Web Apps,7489,All,English,4,110,823790
3139,Web Design for Beginners: Real World Coding in HTML & CSS,9103,All,English,5,100,910300
3140,Ethereum Developer: Build A Decentralised Blockchain App,3169,All,English,2,195,617955
3141,The Complete Web Development Course -  Build 15 Projects,7501,All,English,4,200,1500200
3142,Angular 2 + Rails 5 Bootcamp,1967,Intermediate,Tagalog,1,150,295050
3144,Redux in Angular (2 and 4+),909,Intermediate,English,1,70,63630
3145,The complete JavaScript developer: MEAN stack zero-to-hero,4820,All,English,3,75,361500
3147,Projects In JavaScript & JQuery,9109,All,English,5,60,546540
3149,"Full stack Universal React with Redux, Node js and MongoDB",1121,Intermediate,English,1,195,218595
3151,Be a Bootstrap Developer from scratch,5800,Beginner,English,3,100,580000
3152,Create Your First Wordpress Site in Under an Hour,4867,Beginner,English,3,20,97340
3153,Learn Coding as RF or Telecom Engineer - Build Real Program,1006,Beginner,English,1,25,25150
3154,Creating FaceBook Design Using Bootstrap - Handson Project,4616,All,English,3,80,369280
3155,Building HTML5 Canvas projects from scratch,8968,Beginner,English,5,100,896800
3156,Learn How To Become a Web Developer From Scratch,7062,Beginner,English,4,200,1412400
3157,"Earn Big Profits With Web Development, Simple and Easy!",3073,Beginner,English,2,90,276570
3158,BDD with Ruby on Rails using RSpec 3 and Capybara,2706,All,English,2,175,473550
3159,Learn By Example: jQuery,1702,All,English,1,50,85100
3160,Professional Python Web Development Using Flask,3420,Beginner,English,2,120,410400
3161,JavaScript HTML CSS Project make a Quiz Tutorial,7130,All,Croatian,4,95,677350
3162,Voiceover Audio Secrets - Your Way to Top Audio Quality,918,Beginner,English,1,195,179010
3163,jQuery UI In Depth,1520,All,English,1,25,38000
3164,Codeless Website Development with Adobe Muse,461,All,English,1,50,23050
3165,Learn To Build A Google Map App Using Angular 2,116,Beginner,Tagalog,1,30,3480
3166,Learn Reactivex From Ground Up,207,Intermediate,English,1,40,8280
3167,Learn HTML in 59 Minutes - Your intro to front-end dev,333,Beginner,English,1,35,11655
3168,WordPress Theme Customization 101 (for beginners),305,Beginner,English,1,40,12200
3169,Supercharging Development With Atom Text Editor,644,All,English,1,20,12880
3170,Master WCF 4.0 From Scratch Using C#,415,All,English,1,50,20750
3171,Drupal 7 for Beginners,926,All,Norwegian,1,35,32410
3172,Critical Web Dev Skills & Tools for the Non-Tech Hustler,3118,All,English,2,0,0
3173,Install WordPress on Computer using XAMPP,4290,Beginner,English,3,0,0
3174,Java Web Services Part 2,959,Intermediate,English,1,20,19180
3176,Learn To Create WordPress Themes By Building 10 Projects,2273,All,English,2,60,136380
3179,First Web Application with Spring Boot,2865,Beginner,English,2,40,114600
3180,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,346,Beginner,English,1,200,69200
3181,Backbone Tutorial: Learn Backbonejs from Scratch,4957,All,English,3,90,446130
3182,AngularJS Custom Directives with Dan Wahlin,4128,All,English,3,75,309600
3185,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,3503,Beginner,English,2,30,105090
3186,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,2354,All,English,2,195,459030
3187,Learning Docker and Kubernetes by Lab,586,All,English,1,30,17580
3188,Projects in ExpressJS - Learn ExpressJs building 10 projects,1949,All,English,1,50,97450
3189,PHP For Beginners : Learn PHP From Scratch!,1825,All,English,1,100,182500
3190,Bootstrap 4.0 New Features: Build Responsive Website,2296,All,English,2,40,91840
3191,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,550,All,English,1,30,16500
3192,Professional RESTful API Design using Python Flask,578,Intermediate,English,1,120,69360
3193,HTML5 APIs For JavaScript - A Course For Web Developers ,7706,All,English,4,50,385300
3194,Learn Python Django - A Hands-On Course,1339,Beginner,English,1,50,66950
3195,Comprehensive JavaScript Programming,6760,All,English,4,20,135200
3196,Security for your WordPress site,1096,Beginner,English,1,85,93160
3197,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,7407,All,English,4,50,370350
3198,Accelerated ES6 JavaScript Training,5811,Intermediate,English,3,110,639210
3199,AWS Serverless APIs & Apps - A Complete Introduction,2145,All,English,2,145,311025
3201,The Complete Elixir and Phoenix Bootcamp,5279,All,English,3,50,263950
3202,Build a Real-world App with ASP.NET Core and Angular 2 (4+),5332,Intermediate,English,3,190,1013080
3203,REST APIs with Flask and Python,5151,Intermediate,English,3,110,566610
3210,JavaScript programming: JavaScript for beginners,2215,Beginner,Norwegian,2,55,121825
3211,JSON in Action: Build JSON-Based Applications,1322,All,English,1,50,66100
3212,Learn Ruby Programming The Easy Way,3485,All,English,2,35,121975
3213,Learn OAuth 2.0 - Get started as an API Security Expert,2185,All,English,2,95,207575
3214,AngularJS For .Net Developers From Scratch,2494,Intermediate,English,2,50,124700
3215,"Jekyll: make fast, secure static sites and blogs with Jekyll",2091,Beginner,English,2,45,94095
3216,HTML and CSS BootCamp for Beginners,1777,Beginner,English,1,30,53310
3217,Hosting Django: Amazon Web Services (AWS) Fundamentals,2573,All,English,2,45,115785
3218,Angular Advanced MasterClass & FREE E-Book,228,Intermediate,English,1,150,34200
3220,Build WordPress Plugin to extend Beaver Builder,1705,Intermediate,English,1,50,85250
3221,Coding Made Easy: A Beginners Guide To JavaScript,1950,Beginner,English,1,40,78000
3223,Electron for Desktop Apps: The Complete Developer's Guide,2606,Beginner,English,2,50,130300
3225,"React JS, Angular & Vue JS - Quickstart & Comparison",2273,Beginner,English,2,160,363680
3229,Meteor and React for Realtime Apps,6527,All,English,4,140,913780
3235,REST WCF Service in ASP.NET,7905,All,English,5,0,0
3236,Projects in Node.js - Learn by Example,869,All,English,1,195,169455
3237,Building Data Visualizations with D3 and Angular 2,293,Beginner,English,1,125,36625
3239,Web Programming Course : Asp.Net MVC,2760,All,English,2,100,276000
3240,Learn Spring Framework Practically - Hands On Recipies,522,All,English,1,145,75690
3241,One-stop Ruby on Rails: Build Web Applications from Scratch,1628,All,English,1,145,236060
3243,Dive Into Docker: The Docker Course for Developers,6437,Beginner,English,4,0,0
3244,"Basic Concepts of Web Development, HTTP and Java Servlets",2797,Beginner,English,2,35,97895
3245,The Most Comprehensive Web Development Course,333,All,English,1,200,66600
3248,Webpack 2: The Complete Developer's Guide,8964,All,English,5,75,672300
3252,Understanding TypeScript,9132,All,English,5,110,1004520
3255,Angular Styling & Animations (for Angular 2 and Angular 4),4138,Intermediate,Tagalog,3,120,496560
3257,GraphQL with React: The Complete Developers Guide,6412,Intermediate,English,4,150,961800
3258,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",2464,All,English,2,0,0
3259,WordPress in under an hour - Create/manage your own website!,6474,All,English,4,0,0
3260,Twitter Bootstrap 2 for Beginners,2388,Beginner,Norwegian,2,20,47760
3261,Bootstrap Tutorial - Essentials From Basic to Advanced,1494,All,English,1,195,291330
3262,Create an Engaging Website with Twitter Bootstrap 2.x,1463,All,English,1,20,29260
3263,Javascript :basics for beginners,1057,Beginner,English,1,30,31710
3264,CSS Tutorial For Beginners: Style Your Wordpress Templates,1049,Beginner,English,1,35,36715
3265,HTML5 And CSS3 - Build Modern Responsive Websites,109,All,English,1,175,19075
3266,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,2073,All,English,2,95,196935
3267,Web Development: Make A Website That Will Sell For Thousands,1116,All,English,1,50,55800
3268,WordPress Basics to Business: Share and Sell your Expertise,1125,Beginner,English,1,50,56250
3269,PHP Zend Framework 2:Creating a CRUD Application,802,All,English,1,40,32080
3270,JavaScript Fundamentals,4409,All,Catalan,3,0,0
3271,Building a Website With Jekyll,686,All,English,1,20,13720
3272,Big Data and Apache Hadoop for Developers - Fundamentals,1154,Intermediate,English,1,30,34620
3273,Wordpress Development : Create a Custom Wordpress Website,885,All,English,1,120,106200
3274,How to Make a Wordpress Website 2017,2437,Beginner,English,2,0,0
3275,RESTful Services with ASP.NET Web API,716,All,English,1,85,60860
3276,Web Hosting Fundamentals,1867,All,German,1,20,37340
3277,Learning Path: React: Make Stunning React Websites,91,Expert,English,1,200,18200
3278,Administering Microsoft SQL Server 2012 Databases - 70-462,586,All,English,1,60,35160
3279,PHP CodeIgniter:CRUD concepts in MVC,601,All,English,1,40,24040
3280,Adobe Experience Manager CMS Basics,81,Beginner,English,1,35,2835
3281,Introduction to Frontend Web Development For  Beginners,1018,Beginner,English,1,145,147610
3282,PHP: Complete Login and Registration System with PHP & MYSQL,1448,All,English,1,200,289600
3283,JavaScript Complete Guide to learning JavaScript,1296,Beginner,English,1,200,259200
3284,Advanced Scalable Python Web Development Using Flask,1299,Intermediate,English,1,120,155880
3285,jQuery for Absolute Beginners - Lite,1769,All,English,1,20,35380
3287,Cross-Platform Development with ASP.NET Core 1.0 MVC,601,All,English,1,35,21035
3288,Build a Photo Blog with Ruby on Rails,2281,Intermediate,English,2,20,45620
3292,XML For Absolute Beginners: Learn to create your own tags,1945,Beginner,English,1,75,145875
3294,JavaScript for beginners - A Complete Guide,1193,All,English,1,100,119300
3295,Laravel Deployment - Launch your Laravel Application Online,4905,Intermediate,French,3,0,0
3296,WordPress Development Crash Course: From Zero To Hero,1699,All,English,1,60,101940
3298,Learn to Build Web Apps using Laravel Framework,746,All,English,1,30,22380
3299,Flexbox: The complete guide,189,All,English,1,35,6615
3300,How to Safely Copy and Move Your WordPress Website,1419,Intermediate,English,1,60,85140
3301,AngularJs :basics for beginners,1237,All,English,1,45,55665
3302,JSON For Beginners: A Very Basic Introduction,1703,Beginner,English,1,65,110695
3303,Learn SASS and improve your CSS,1849,All,English,1,55,101695
3304,Angular Tutorial For Beginners,5397,Beginner,English,3,0,0
3305,HTML and CSS for Absolute Beginners,4410,All,English,3,0,0
3306,"JavaScript, jQuery and Ajax",1554,All,English,1,20,31080
3307,Laravel Blog Development Starter,4499,All,Norwegian,3,0,0
3308,React: Learn ReactJS Fundamentals for Front-End Developers,1993,All,English,2,55,109615
3309,JavaScript For Absolute Beginners - Level Two,424,Intermediate,English,1,30,12720
3310,How To Create A Real Estate Website With Wordpress 2017,3782,Beginner,English,2,0,0
3311,The Complete HTML5 and CSS3 Course - with 8 Websites Design,1551,All,English,1,30,46530
3312,Introduction to Modern Programming with PHP,954,Beginner,English,1,20,19080
3313,HTML Introduction Course: Learn HTML in 2 hours!!!,7304,All,English,4,0,0
3315,React vs Angular vs Vue.js by Example,6958,Beginner,Catalan,4,0,0
3316,Create WordPress Plugins,964,All,English,1,50,48200
3317,Build and Deploy a LAMP server on AWS,3571,Beginner,English,2,0,0
3318,Build your own Beautiful Blog in WordPress + SEO,2421,All,English,2,200,484200
3320,Learn Bootstrap 4 by Example,5542,All,English,3,0,0
3321,Complete WooCommerce Plugin Tutorial For Wordpress 2017,7922,Beginner,English,5,0,0
3322,How To Build And Make A Wordpress Website From Scratch 2017,7055,All,English,4,0,0
3323,Docker for Developers - Newest Version 1.12 with Swarm Mode,767,Beginner,English,1,95,72865
3324,Angular Material - Quickstart,3766,Beginner,Tagalog,2,0,0
3326,"Core: A Web App Reference Guide for Django, Python, and More",2497,All,English,2,195,486915
3327,"JSON with Java APIs, jQuery and JSON REST Web Services",799,Beginner,English,1,95,75905
3329,Learn Symfony 3 framework by practical examples,867,All,English,1,125,108375
3330,"Complete Web Development with HTML, CSS and Javascript",2097,Intermediate,English,2,0,0
3331,Web Hosting Introduction: How to Publish Your Website Online,5533,Beginner,English,3,0,0
3332,Django For Beginners,534,Beginner,Norwegian,1,175,93450
3333,Introduction to QGIS Python Programming,197,Beginner,English,1,85,16745
3334,Learning Object-Oriented JavaScript,533,Intermediate,English,1,75,39975
3335,Bootstrap Tutorial for Beginners,1036,Beginner,Norwegian,1,20,20720
3336,Learn Bootstrap3 With Multi Purposes Single Page Layout,4503,All,English,3,0,0
3337,HTML for Beginners,8592,Beginner,Norwegian,5,0,0
3338,How to Build WordPress Themes: A Web Designer's Guide,183,Intermediate,English,1,165,30195
3339,XML DTD :basics for beginners,903,All,English,1,35,31605
3340,Learn to make an HTML 5 website with a video background,1236,All,English,1,80,98880
3341,Learn Authentication With ASP.NET Identity Security 2017,305,All,English,1,50,15250
3342,HTML and CSS Foundations,1544,Beginner,English,1,0,0
3343,Python Web Programming,1020,Beginner,English,1,100,102000
3344,Build a Complete Registration and Login System using PHP MVC,325,All,English,1,80,26000
3345,ES6 / EcmaScript 6 for beginners an introduction,3227,Intermediate,English,2,0,0
3346,React for visual learners,659,All,English,1,20,13180
3347,Learn to Create Advance Responsive Websites With Bootstrap,2528,All,English,2,20,50560
3348,Master the Art of Web Design with HTML & CSS,550,All,English,1,145,79750
3349,Sell Courses On Your Own Website - No Coding Required!,1032,All,English,1,100,103200
3350,Implementing a Data Warehouse with SQL Server 2012 ,1142,All,English,1,85,97070
3351,Learning 200 jQuery Functions with 800 Examples,1766,All,English,1,195,344370
3352,Create Complete Web Applications easily with APEX 5,912,Intermediate,English,1,30,27360
3353,"Learn Gulp, The Streaming Build System",1305,All,English,1,25,32625
3354,Perfect React JS Course - Understand Relevant Details,653,Beginner,English,1,200,130600
3355,Create a classified website in 2 hours - guaranteed,3411,All,English,2,50,170550
